Date,Open,High,Low,Close,Adj Close,Volume
2022-03-21,153.179993,155.080002,151.500000,153.759995,108.210274,1077364
2022-03-22,154.520004,156.580002,152.860001,155.000000,109.082947,1234831
2022-03-23,156.740005,157.460007,151.940002,152.660004,107.436142,1173710
2022-03-24,152.520004,153.220001,150.679993,151.979996,106.957565,973338
2022-03-25,152.619995,152.679993,150.080002,151.179993,106.394569,1050901
2022-03-28,151.580002,155.119995,151.500000,151.740005,106.788681,1028867
2022-03-29,154.500000,162.380005,153.460007,159.479996,112.235786,1882430
2022-03-30,159.460007,159.979996,156.479996,159.059998,111.940208,1192294
2022-03-31,160.880005,161.199997,156.259995,157.000000,110.490463,1041006
2022-04-01,157.639999,160.820007,156.880005,157.580002,110.898651,982550
2022-04-04,158.919998,160.660004,155.720001,158.759995,111.729080,1073896
2022-04-05,160.300003,161.500000,155.779999,156.740005,110.307503,1149117
2022-04-06,156.080002,156.500000,150.779999,152.160004,107.084267,1425985
2022-04-07,153.020004,153.720001,149.699997,149.800003,105.423386,1432432
2022-04-08,152.779999,154.820007,151.440002,153.039993,107.703560,931143
2022-04-11,151.479996,152.839996,148.380005,151.679993,106.746445,832769
2022-04-12,148.800003,152.020004,148.000000,151.100006,106.338280,995714
2022-04-13,150.000000,151.800003,149.160004,151.199997,106.408646,697927
2022-04-14,151.679993,154.139999,147.300003,148.979996,104.846298,1611383
2022-04-19,148.500000,154.259995,147.899994,153.000000,107.675415,1133467
2022-04-20,154.059998,156.820007,152.880005,155.100006,109.153320,824336
2022-04-21,155.100006,155.100006,155.100006,155.100006,109.153320,0
2022-04-22,154.720001,156.339996,152.539993,152.539993,107.351685,973101
2022-04-25,149.460007,151.160004,148.339996,149.020004,104.874458,1113506
2022-04-26,151.220001,151.460007,145.080002,145.500000,102.397209,1212742
2022-04-27,145.500000,145.500000,145.500000,145.500000,102.397209,0
2022-04-28,147.800003,149.619995,146.020004,147.339996,103.692131,889503
2022-04-29,148.580002,150.300003,148.020004,148.940002,104.818146,824127
2022-05-02,149.000000,149.220001,140.000000,147.220001,103.607681,1156386
2022-05-03,148.639999,151.119995,147.740005,150.199997,105.704880,1140555
2022-05-04,151.520004,153.660004,147.220001,148.520004,104.522568,970928
2022-05-05,152.520004,153.500000,146.559998,147.179993,103.579529,1066733
2022-05-06,147.179993,147.179993,147.179993,147.179993,103.579529,0
2022-05-09,145.880005,147.679993,142.160004,142.720001,100.440758,1155025
2022-05-10,145.179993,146.119995,142.619995,142.800003,100.497063,1112745
2022-05-11,144.559998,148.899994,144.160004,146.699997,103.241722,1242291
2022-05-12,144.100006,148.000000,143.619995,146.440002,103.058754,1571245
2022-05-13,146.440002,146.440002,146.440002,146.440002,108.668808,0
2022-05-16,143.600006,145.520004,142.759995,144.740005,107.407288,702490
2022-05-17,146.179993,147.800003,145.039993,145.919998,108.282921,760147
2022-05-18,146.820007,147.759995,145.500000,145.979996,108.327454,724823
2022-05-19,144.020004,145.320007,141.639999,145.320007,107.837685,879851
2022-05-20,146.479996,149.919998,145.020004,145.679993,108.104820,1108414
2022-05-23,148.000000,149.460007,145.520004,147.820007,109.692871,765952
2022-05-24,146.500000,148.919998,144.679993,145.440002,107.926727,810939
2022-05-25,145.440002,145.440002,145.440002,145.440002,107.926727,0
2022-05-26,148.300003,151.460007,146.059998,151.339996,112.304939,884473
2022-05-27,151.339996,151.339996,151.339996,151.339996,112.304939,0
2022-05-30,151.339996,151.339996,151.339996,151.339996,112.304939,0
2022-05-31,154.500000,155.880005,152.619995,154.679993,114.783455,1193371
2022-06-01,155.880005,160.740005,155.660004,157.800003,117.098724,1178089
2022-06-02,157.800003,157.800003,157.800003,157.800003,117.098724,0
2022-06-03,160.179993,160.860001,156.679993,156.679993,116.267593,576842
2022-06-06,158.440002,159.880005,157.160004,158.600006,117.692383,478241
2022-06-07,156.839996,157.940002,156.139999,157.660004,116.994835,537813
2022-06-08,158.699997,159.800003,157.000000,159.800003,118.582870,603921
2022-06-09,158.119995,159.559998,155.600006,157.199997,116.653488,700570
2022-06-10,156.300003,156.699997,151.339996,152.279999,113.002495,886515
2022-06-13,148.320007,149.339996,144.000000,145.179993,107.733780,1318580
2022-06-14,146.839996,146.880005,142.720001,144.160004,106.976883,831584
2022-06-15,146.300003,148.080002,145.600006,147.059998,109.128883,864342
2022-06-16,146.800003,146.839996,142.220001,142.800003,105.967667,842607
2022-06-17,143.479996,144.039993,140.800003,141.660004,105.121712,2127352
2022-06-20,142.100006,144.720001,141.300003,143.800003,106.709732,598309
2022-06-21,144.199997,147.199997,143.600006,146.479996,108.698479,639999
2022-06-22,144.100006,145.460007,141.320007,144.399994,107.154984,955349
2022-06-23,143.860001,144.679993,138.820007,139.059998,103.192322,1082669
2022-06-24,140.000000,140.399994,135.820007,139.179993,103.281364,1384827
2022-06-27,140.179993,141.960007,138.500000,138.880005,103.058754,913070
2022-06-28,140.500000,142.460007,139.100006,140.820007,104.498375,865477
2022-06-29,138.300003,138.580002,134.440002,134.460007,99.778801,1406189
2022-06-30,133.000000,133.080002,124.620003,127.419998,94.554619,2514846
2022-07-01,126.099998,129.199997,124.940002,127.480003,94.599144,1052751
2022-07-04,129.020004,129.320007,125.959999,127.000000,94.242950,629835
2022-07-05,127.980003,128.460007,120.559998,120.800003,89.642120,1552480
2022-07-06,122.739998,124.160004,120.639999,120.639999,89.523376,1017681
2022-07-07,122.480003,127.660004,122.339996,126.959999,94.213264,1455281
2022-07-08,126.879997,134.800003,126.099998,134.460007,99.778801,1834953
2022-07-11,130.179993,132.800003,129.259995,130.279999,96.676941,901885
2022-07-12,130.279999,130.279999,130.279999,130.279999,96.676941,0
2022-07-13,129.580002,130.100006,126.680000,128.339996,95.237320,821090
2022-07-14,127.820000,130.460007,125.019997,126.300003,93.723503,904417
2022-07-15,127.419998,133.139999,126.099998,132.240005,98.131401,1425117
2022-07-18,133.740005,138.979996,133.699997,135.960007,100.891907,946695
2022-07-19,134.699997,143.119995,134.460007,141.220001,104.795197,1164283
2022-07-20,142.279999,142.940002,135.539993,139.619995,103.607880,1211232
2022-07-21,139.919998,141.119995,134.699997,135.880005,100.832542,1119780
2022-07-22,135.500000,135.800003,133.919998,134.320007,99.674911,737584
2022-07-25,132.500000,133.380005,128.100006,132.639999,98.428223,1680360
2022-07-26,131.899994,132.020004,129.160004,130.419998,96.780830,870635
2022-07-27,131.059998,132.500000,129.759995,130.800003,97.062820,931454
2022-07-28,133.000000,136.360001,132.500000,135.600006,100.624763,985513
2022-07-29,137.399994,139.000000,134.720001,137.300003,101.886276,1079154
2022-08-01,138.440002,139.500000,137.100006,138.619995,102.865807,1042802
2022-08-02,137.800003,142.619995,137.160004,141.520004,105.017822,1226804
2022-08-03,140.119995,144.479996,139.720001,144.479996,107.214348,1004948
2022-08-04,144.479996,148.899994,143.600006,143.600006,106.561325,1155393
2022-08-05,143.800003,145.539993,143.300003,143.440002,106.442596,628748
2022-08-08,145.000000,146.000000,143.440002,145.699997,108.119667,678735
2022-08-09,145.300003,145.839996,142.679993,142.860001,106.012184,614326
2022-08-10,142.000000,146.539993,140.839996,145.919998,108.282921,694655
2022-08-11,147.139999,147.559998,145.020004,146.940002,109.039848,613452
2022-08-12,147.500000,148.539993,146.679993,148.320007,110.063896,785771
2022-08-15,148.600006,150.020004,147.080002,150.020004,111.325424,693036
2022-08-16,150.399994,151.500000,149.240005,150.600006,111.755814,559821
2022-08-17,150.919998,151.419998,146.800003,147.000000,109.084366,726836
2022-08-18,147.300003,149.500000,146.820007,148.919998,110.509148,464479
2022-08-19,147.539993,148.940002,145.460007,145.759995,108.164192,750015
2022-08-22,145.000000,145.020004,137.679993,139.399994,103.444626,1190120
2022-08-23,138.020004,142.720001,137.839996,142.000000,105.374008,856180
2022-08-24,141.419998,142.119995,139.139999,141.380005,104.913933,594068
2022-08-25,142.800003,144.020004,140.199997,141.880005,105.284973,488051
2022-08-26,142.679993,148.139999,140.339996,140.940002,104.587410,1325939
2022-08-29,139.800003,144.199997,138.559998,142.600006,105.819260,704840
2022-08-30,143.300003,148.740005,142.940002,145.899994,108.268082,1055228
2022-08-31,148.639999,149.320007,142.139999,142.139999,105.477905,1251472
2022-09-01,137.479996,141.619995,137.460007,139.619995,103.607880,812479
2022-09-02,142.320007,148.960007,141.380005,148.960007,110.538826,1392840
2022-09-05,145.000000,146.419998,142.479996,143.500000,106.487122,1108204
2022-09-06,144.940002,149.600006,144.619995,148.820007,110.434929,1148858
2022-09-07,147.000000,150.320007,146.940002,148.720001,110.360725,817314
2022-09-08,149.500000,150.020004,143.699997,146.119995,108.431343,1131469
2022-09-09,146.500000,148.539993,145.860001,146.979996,109.069519,853184
2022-09-12,149.279999,152.240005,149.139999,152.000000,112.794716,1153285
2022-09-13,151.339996,153.740005,148.720001,148.720001,110.360725,1013320
2022-09-14,149.000000,151.520004,148.660004,150.339996,111.562874,1038184
2022-09-15,150.979996,151.500000,147.580002,149.300003,110.791122,806818
2022-09-16,147.500000,147.880005,144.699997,145.460007,107.941574,3475980
2022-09-19,147.380005,148.419998,143.619995,147.000000,109.084366,1057411
2022-09-20,148.380005,150.660004,146.479996,146.899994,109.010147,1207387
2022-09-21,145.399994,148.259995,143.559998,147.940002,109.781906,1217124
2022-09-22,145.440002,149.720001,145.160004,147.360001,109.351501,916806
2022-09-23,147.800003,147.800003,140.100006,140.160004,104.008606,1274006
2022-09-26,139.320007,140.679993,137.059998,138.220001,102.568985,1108307
2022-09-27,139.899994,140.839996,136.020004,136.740005,101.470718,1253447
2022-09-28,135.000000,138.259995,132.220001,137.899994,102.331512,1343591
2022-09-29,138.800003,139.080002,126.699997,128.460007,95.326378,3027096
2022-09-30,129.619995,130.800003,125.760002,126.400002,93.797714,1495848
2022-10-03,125.900002,127.160004,122.820000,126.440002,93.827400,1194046
2022-10-04,129.199997,132.059998,128.100006,131.339996,97.463531,1515857
2022-10-05,130.619995,131.339996,126.559998,129.619995,96.187180,1401551
2022-10-06,130.479996,133.179993,130.059998,132.380005,98.235298,1149929
2022-10-07,131.820007,133.460007,130.119995,130.279999,96.676941,766278
2022-10-10,127.839996,130.759995,123.860001,124.459999,92.358093,1376765
2022-10-11,123.440002,124.080002,121.339996,123.300003,91.497292,1048051
2022-10-12,123.620003,124.720001,120.639999,123.080002,91.334038,1010085
2022-10-13,122.599998,126.320000,121.019997,124.160004,92.135475,1377090
2022-10-14,126.900002,126.900002,123.620003,124.279999,92.224518,915770
2022-10-17,126.500000,129.679993,125.639999,127.779999,94.821762,1477944
2022-10-18,130.479996,133.100006,129.660004,130.399994,96.765984,1047470
2022-10-19,131.500000,131.919998,129.520004,129.860001,96.365273,765707
2022-10-20,129.220001,131.820007,128.259995,129.880005,96.380119,830148
2022-10-21,129.339996,129.679993,127.239998,129.639999,96.202019,1258099
2022-10-24,131.000000,132.000000,129.339996,130.220001,96.632423,982257
2022-10-25,131.440002,131.979996,127.739998,131.179993,97.344803,853827
2022-10-26,131.000000,131.360001,129.559998,131.039993,97.240913,844878
2022-10-27,130.559998,132.199997,129.360001,130.699997,96.988609,870180
2022-10-28,127.500000,129.220001,125.400002,128.240005,95.163124,1595024
2022-10-31,129.039993,129.779999,127.440002,129.339996,95.979393,805520
2022-11-01,130.880005,132.979996,130.100006,132.199997,98.101715,933241
2022-11-02,132.500000,133.679993,130.460007,131.020004,97.226082,742898
2022-11-03,129.619995,129.759995,126.860001,127.919998,94.925652,1125988
2022-11-04,128.520004,134.440002,128.520004,133.080002,98.754738,1692303
2022-11-07,133.020004,137.580002,132.800003,136.360001,101.188736,1081547
2022-11-08,137.360001,138.380005,135.380005,136.339996,101.173882,957613
2022-11-09,135.600006,136.580002,133.979996,135.259995,100.372452,762043
2022-11-10,134.460007,139.399994,134.039993,139.000000,103.147804,1395137
2022-11-11,140.919998,144.399994,140.479996,142.679993,105.878616,1527622
2022-11-14,143.899994,144.860001,142.220001,143.440002,106.442596,984648
2022-11-15,144.000000,144.979996,142.240005,143.399994,106.412895,1014477
2022-11-16,142.960007,143.220001,136.039993,137.399994,101.960472,1562330
2022-11-17,138.119995,139.619995,136.860001,138.600006,102.850967,886739
2022-11-18,140.059998,142.619995,139.339996,141.860001,105.270119,1155420
2022-11-21,141.020004,141.100006,139.199997,139.639999,103.622719,627606
2022-11-22,139.000000,140.360001,138.160004,139.759995,103.711769,747163
2022-11-23,140.199997,140.440002,136.160004,137.139999,101.767548,1025402
2022-11-24,137.779999,138.199997,137.000000,137.000000,101.663658,840947
2022-11-25,137.279999,137.279999,135.779999,136.559998,101.337151,844322
2022-11-28,135.800003,136.279999,134.820007,135.240005,100.357620,864492
2022-11-29,135.860001,138.179993,134.800003,137.839996,102.286987,827514
2022-11-30,138.600006,140.600006,138.520004,139.899994,103.815666,1515956
2022-12-01,141.220001,141.860001,138.479996,139.380005,103.429787,822371
2022-12-02,138.380005,140.160004,137.339996,139.020004,103.162636,945911
2022-12-05,140.000000,141.619995,139.539993,140.839996,104.513206,1066281
2022-12-06,140.880005,141.940002,138.699997,139.800003,103.741463,905360
2022-12-07,139.179993,140.940002,137.600006,137.600006,102.108902,1048041
2022-12-08,136.100006,137.559998,135.240005,136.600006,101.366829,1154909
2022-12-09,137.000000,138.460007,135.220001,137.240005,101.841759,1229440
2022-12-12,137.199997,137.380005,135.199997,136.119995,101.010635,1111445
2022-12-13,136.240005,139.979996,135.639999,137.779999,102.242470,1408240
2022-12-14,137.160004,138.320007,135.919998,137.759995,102.227623,1117850
2022-12-15,136.440002,138.399994,133.020004,133.559998,99.110931,1946162
2022-12-16,133.759995,136.539993,133.380005,136.539993,101.322296,4119125
2022-12-19,121.099998,125.580002,121.000000,121.980003,105.203392,2519851
2022-12-20,121.500000,122.500000,119.139999,119.220001,102.822990,1637275
2022-12-21,119.820000,120.919998,119.059998,119.779999,103.305962,1078014
2022-12-22,120.180000,120.339996,112.839996,114.879997,99.079895,2215964
2022-12-23,115.040001,116.839996,113.900002,115.660004,99.752617,963065
2022-12-27,117.059998,117.199997,115.620003,115.860001,99.925110,523550
2022-12-28,115.879997,116.099998,114.540001,114.959999,99.148888,751895
2022-12-29,114.959999,116.900002,114.300003,116.139999,100.166603,645867
2022-12-30,116.040001,116.540001,115.459999,116.419998,100.408089,365926
2023-01-02,117.199997,120.860001,117.199997,120.040001,103.530212,959150
2023-01-03,120.040001,123.279999,120.040001,122.059998,105.272385,898911
2023-01-04,122.559998,126.339996,122.000000,125.879997,108.567001,1302364
2023-01-05,126.000000,128.259995,125.779999,127.120003,109.636459,1123776
2023-01-06,127.419998,128.300003,124.139999,128.160004,110.533417,951945
2023-01-09,129.619995,129.699997,126.739998,128.020004,110.412674,1020922
2023-01-10,127.500000,128.199997,126.339996,127.279999,109.774452,1011636
2023-01-11,127.800003,128.559998,127.080002,127.779999,110.205681,1014307
2023-01-12,128.320007,129.220001,127.580002,128.720001,111.016403,1168055
2023-01-13,127.820000,127.820000,123.760002,125.099998,107.894279,2377610
2023-01-16,125.720001,126.239998,124.739998,125.720001,108.429008,857558
2023-01-17,126.000000,126.540001,123.160004,125.239998,108.015022,1452762
2023-01-18,125.500000,126.000000,124.440002,125.199997,107.980522,784868
2023-01-19,124.059998,124.940002,122.339996,123.139999,106.203850,1132216
2023-01-20,124.419998,124.419998,122.699997,124.260002,107.169807,1283760
2023-01-23,125.400002,125.760002,124.120003,125.160004,107.946030,756741
2023-01-24,125.440002,125.680000,122.919998,123.800003,106.773079,1233427
2023-01-25,123.760002,124.820000,122.839996,124.099998,107.031815,814333
2023-01-26,125.059998,125.260002,124.360001,125.000000,107.808037,758255
2023-01-27,125.000000,125.000000,125.000000,125.000000,107.808037,0
2023-01-30,126.199997,128.199997,125.120003,126.260002,108.894737,1087960
2023-01-31,126.000000,126.980003,124.879997,126.940002,109.481216,860562
2023-02-01,127.199997,128.839996,126.699997,128.419998,110.757660,902010
2023-02-02,129.000000,133.880005,128.500000,133.300003,114.966492,1728308
2023-02-03,132.000000,133.779999,131.179993,131.940002,113.793541,1171379
2023-02-06,131.199997,132.240005,129.339996,130.339996,112.413589,708628
2023-02-07,131.320007,132.179993,130.259995,131.259995,113.207054,786431
2023-02-08,130.500000,131.199997,127.699997,129.300003,111.516632,1259412
2023-02-09,129.600006,131.720001,129.460007,130.259995,112.344589,935853
2023-02-10,130.000000,130.479996,127.800003,128.600006,110.912903,969113
2023-02-13,128.759995,129.240005,128.179993,128.380005,110.723167,490935
2023-02-14,129.160004,131.059998,128.520004,130.199997,112.292847,840804
2023-02-15,130.600006,131.660004,130.080002,130.979996,112.965569,563530
2023-02-16,131.979996,132.199997,129.839996,130.979996,112.965569,923758
2023-02-17,130.300003,131.559998,129.580002,131.220001,113.172562,1054391
2023-02-20,132.460007,133.020004,131.960007,132.699997,114.449005,611878
2023-02-21,132.500000,132.539993,130.339996,131.080002,113.051819,845515
2023-02-22,130.800003,131.779999,129.039993,131.199997,113.155304,816015
2023-02-23,131.759995,133.139999,131.380005,131.899994,113.759033,798895
2023-02-24,132.559998,132.759995,127.800003,127.800003,110.222939,1743109
2023-02-27,128.320007,130.059998,128.320007,129.339996,111.551125,581890
2023-02-28,129.000000,129.699997,127.379997,129.160004,111.395889,933181
2023-03-01,130.100006,131.160004,128.000000,128.500000,110.826653,921144
2023-03-02,128.000000,128.660004,126.339996,128.619995,110.930145,921369
2023-03-03,127.820000,143.199997,127.680000,142.199997,122.642418,4372767
2023-03-06,142.199997,143.080002,139.020004,139.679993,120.469002,1807270
2023-03-07,139.320007,141.039993,138.380005,138.800003,119.710045,738584
2023-03-08,138.759995,141.059998,138.699997,140.059998,120.796738,890326
2023-03-09,140.240005,140.539993,136.639999,137.199997,118.330093,1144051
2023-03-10,133.919998,135.100006,132.220001,135.100006,116.518921,1168787
2023-03-13,134.699997,134.880005,128.759995,130.460007,112.517090,1872646
2023-03-14,128.699997,128.800003,125.500000,128.399994,110.740402,2235326
2023-03-15,129.399994,129.880005,122.540001,123.180000,106.238350,2568113
2023-03-16,125.559998,125.739998,120.120003,122.519997,105.669113,2056988
2023-03-17,122.000000,122.720001,119.019997,120.440002,103.875198,3555214
2023-03-20,120.199997,120.459999,116.480003,120.239998,103.702698,1411845
2023-03-21,121.239998,124.080002,121.180000,123.180000,106.238350,1075058
2023-03-22,123.360001,124.540001,123.000000,123.800003,106.773079,675625
2023-03-23,123.500000,124.120003,120.940002,122.379997,105.548370,1164750
2023-03-24,120.120003,120.500000,116.120003,119.000000,102.633247,2189438
2023-03-27,120.480003,121.940002,119.699997,120.860001,104.237434,939130
2023-03-28,122.599998,122.879997,120.879997,121.879997,105.117142,653728
2023-03-29,122.500000,122.680000,121.199997,122.599998,105.738113,709072
2023-03-30,123.500000,125.300003,123.279999,124.680000,107.532043,838235
2023-03-31,125.599998,125.779999,124.540001,125.639999,108.360008,941735
2023-04-03,126.199997,126.580002,125.440002,125.860001,108.549751,650366
2023-04-04,126.500000,127.699997,125.400002,125.400002,108.153023,761320
2023-04-05,125.680000,126.059998,123.379997,124.080002,107.014572,1040282
2023-04-06,124.139999,124.440002,122.779999,123.459999,106.479836,666094
2023-04-11,null,null,null,null,null,null
2023-04-12,125.500000,127.300003,125.099998,125.519997,108.256516,739954
2023-04-13,125.500000,126.660004,124.279999,126.080002,108.739494,845270
2023-04-14,126.839996,128.300003,126.160004,127.699997,110.136681,1200297
2023-04-17,128.660004,129.000000,126.199997,126.900002,109.446716,910994
2023-04-18,127.540001,127.540001,126.459999,126.580002,109.170731,552555
2023-04-19,126.260002,126.260002,123.680000,125.459999,108.204765,788416
2023-04-20,124.279999,124.320000,120.959999,121.580002,104.858406,1997934
2023-04-21,122.239998,122.839996,120.260002,121.900002,105.134392,1221422
2023-04-24,122.199997,122.940002,121.500000,122.000000,105.220634,726508
2023-04-25,121.959999,122.059998,120.339996,120.739998,104.133926,922940
2023-04-26,120.320000,121.820000,119.839996,121.220001,104.547920,938219
2023-04-27,121.500000,123.320000,120.500000,122.000000,105.220634,672927
2023-04-28,123.000000,123.879997,120.120003,123.680000,106.669579,1131953
2023-05-02,124.199997,125.260002,122.739998,123.239998,106.290092,1130096
2023-05-03,123.440002,124.680000,121.760002,124.220001,107.135315,1152809
2023-05-04,125.120003,125.599998,122.500000,124.959999,107.773537,1516414
2023-05-05,125.519997,127.779999,124.839996,127.160004,109.670959,1370677
2023-05-08,127.639999,128.380005,126.459999,127.120003,109.636459,1062007
2023-05-09,127.559998,127.900002,125.480003,126.400002,109.015488,1169650
2023-05-10,127.260002,128.320007,126.660004,126.680000,109.256973,1584916
2023-05-11,120.000000,120.599998,118.820000,119.639999,110.850609,2018445
2023-05-12,119.980003,120.339996,119.099998,119.239998,110.479996,1116810
2023-05-15,119.660004,119.980003,118.599998,118.739998,118.739998,766701
2023-05-16,118.120003,118.180000,116.019997,116.599998,116.599998,1474334
2023-05-17,116.180000,116.860001,115.080002,116.519997,116.519997,949819
2023-05-18,118.239998,120.680000,118.160004,120.300003,120.300003,1347543
2023-05-19,120.800003,121.980003,120.040001,120.199997,120.199997,1164541
2023-05-22,120.199997,121.000000,119.639999,120.519997,120.519997,506576
2023-05-23,null,null,null,null,null,null
2023-05-24,120.519997,120.519997,118.820000,119.320000,119.320000,926901
2023-05-25,119.720001,119.800003,117.519997,118.139999,118.139999,635347
2023-05-26,118.820000,120.099998,118.040001,119.760002,119.760002,711021
2023-05-29,120.400002,121.059998,119.720001,120.239998,120.239998,343415
2023-05-30,120.019997,121.040001,118.720001,118.800003,118.800003,930901
2023-05-31,118.199997,118.580002,116.019997,116.580002,116.580002,3211416
2023-06-01,null,null,null,null,null,null
2023-06-02,119.080002,121.860001,118.940002,121.540001,121.540001,1443204
2023-06-05,121.720001,122.540001,121.339996,122.540001,122.540001,808944
2023-06-06,122.379997,124.199997,122.040001,124.040001,124.040001,1082189
2023-06-07,123.900002,124.660004,122.320000,124.339996,124.339996,724179
2023-06-08,124.699997,127.220001,124.199997,125.760002,125.760002,1620140
2023-06-09,126.019997,126.739998,125.559998,126.279999,126.279999,567826
2023-06-12,null,null,null,null,null,null
2023-06-13,130.000000,131.360001,129.660004,130.839996,130.839996,1195355
2023-06-14,131.339996,133.419998,131.160004,131.740005,131.740005,1202237
2023-06-15,131.100006,131.380005,128.899994,130.080002,130.080002,1111094
2023-06-16,130.460007,130.479996,128.600006,129.020004,129.020004,2109800
2023-06-19,128.300003,129.220001,127.339996,127.980003,127.980003,633341
2023-06-20,127.500000,127.500000,125.139999,126.099998,126.099998,1084320
2023-06-21,126.580002,127.919998,124.620003,125.019997,125.019997,1190808
2023-06-22,123.839996,123.860001,121.900002,123.000000,123.000000,1097968
2023-06-23,123.040001,123.199997,121.480003,122.360001,122.360001,767830
2023-06-26,122.519997,123.339996,121.080002,122.739998,122.739998,700035
2023-06-27,123.000000,123.279999,119.040001,120.699997,120.699997,1617634
2023-06-28,120.980003,122.419998,120.800003,121.720001,121.720001,828957
