estacion,magnitud,ano,mes,dia,dato_co
57,6,2019,04,d25,0.2
57,6,2019,04,d26,0.3
57,6,2019,04,d27,0.3
57,6,2019,04,d28,0.2
57,6,2019,04,d29,0.3
57,6,2019,04,d30,0.2
57,6,2019,04,d31,0
57,6,2019,05,d01,0.2
57,6,2019,05,d02,0.2
57,6,2019,05,d03,0.2
57,6,2019,05,d04,0.2
57,6,2019,05,d05,0.2
57,6,2019,05,d06,0.3
57,6,2019,05,d07,0.2
57,6,2019,05,d08,0.2
57,6,2019,05,d09,0.2
57,6,2019,05,d10,0.2
57,6,2019,05,d11,0.2
57,6,2019,05,d12,0.2
57,6,2019,05,d13,0.2
57,6,2019,05,d14,0.3
57,6,2019,05,d15,0.3
57,6,2019,05,d16,0.2
57,6,2019,05,d17,0.2
57,6,2019,05,d18,0.2
57,6,2019,05,d19,0.2
57,6,2019,05,d20,0.2
57,6,2019,05,d21,0.2
57,6,2019,05,d22,0.2
57,6,2019,05,d23,0.2
57,6,2019,05,d24,0.2
57,6,2019,05,d25,0.2
57,6,2019,05,d26,0.2
57,6,2019,05,d27,0.2
57,6,2019,05,d28,0.2
57,6,2019,05,d29,0.2
57,6,2019,05,d30,0.2
57,6,2019,05,d31,0.2
57,6,2019,06,d01,0.2
57,6,2019,06,d02,0.2
57,6,2019,06,d03,0.2
57,6,2019,06,d04,0.2
57,6,2019,06,d05,0.2
57,6,2019,06,d06,0.2
57,6,2019,06,d07,0.2
57,6,2019,06,d08,0.2
57,6,2019,06,d09,0.2
57,6,2019,06,d10,0.2
57,6,2019,06,d11,0.2
57,6,2019,06,d12,0.2
57,6,2019,06,d13,0.2
57,6,2019,06,d14,0.2
57,6,2019,06,d15,0.2
57,6,2019,06,d16,0.2
57,6,2019,06,d17,0.2
57,6,2019,06,d18,0.2
57,6,2019,06,d19,0.2
57,6,2019,06,d20,0.2
57,6,2019,06,d21,0.2
57,6,2019,06,d22,0.2
57,6,2019,06,d23,0.2
57,6,2019,06,d24,0.2
57,6,2019,06,d25,0.2
57,6,2019,06,d26,0.2
57,6,2019,06,d27,0.2
57,6,2019,06,d28,0.2
57,6,2019,06,d29,0.3
57,6,2019,06,d30,0.2
57,6,2019,06,d31,0
57,6,2019,07,d01,0.3
57,6,2019,07,d02,0.2
57,6,2019,07,d03,0.2
57,6,2019,07,d04,0.2
57,6,2019,07,d05,0.2
57,6,2019,07,d06,0.2
57,6,2019,07,d07,0.2
57,6,2019,07,d08,0.3
57,6,2019,07,d09,0.2
57,6,2019,07,d10,0.2
57,6,2019,07,d11,0.3
57,6,2019,07,d12,0.3
57,6,2019,07,d13,0.3
57,6,2019,07,d14,0.2
57,6,2019,07,d15,0.2
57,6,2019,07,d16,0.2
57,6,2019,07,d17,0.3
57,6,2019,07,d18,0.3
57,6,2019,07,d19,0.3
57,6,2019,07,d20,0.2
57,6,2019,07,d21,0.2
57,6,2019,07,d22,0.2
57,6,2019,07,d23,0.2
57,6,2019,07,d24,0.2
57,6,2019,07,d25,0.3
57,6,2019,07,d26,0.2
57,6,2019,07,d27,0.2
57,6,2019,07,d28,0.2
57,6,2019,07,d29,0.2
57,6,2019,07,d30,0.2
57,6,2019,07,d31,0.2
57,6,2019,08,d01,0.2
57,6,2019,08,d02,0.3
57,6,2019,08,d03,0.3
57,6,2019,08,d04,0.3
57,6,2019,08,d05,0.3
57,6,2019,08,d06,0.3
57,6,2019,08,d07,0.2
57,6,2019,08,d08,0.2
57,6,2019,08,d09,0.2
57,6,2019,08,d10,0.2
57,6,2019,08,d11,0.2
57,6,2019,08,d12,0.2
57,6,2019,08,d13,0.2
57,6,2019,08,d14,0.3
57,6,2019,08,d15,0
57,6,2019,08,d16,0
57,6,2019,08,d17,0.2
57,6,2019,08,d18,0.2
57,6,2019,08,d19,0.2
57,6,2019,08,d20,0.2
57,6,2019,08,d21,0.2
57,6,2019,08,d22,0.3
57,6,2019,08,d23,0.3
57,6,2019,08,d24,0.3
57,6,2019,08,d25,0.2
57,6,2019,08,d26,0.2
57,6,2019,08,d27,0.3
57,6,2019,08,d28,0.3
57,6,2019,08,d29,0.3
57,6,2019,08,d30,0.3
57,6,2019,08,d31,0.3
57,6,2019,09,d01,0.3
57,6,2019,09,d02,0.2
57,6,2019,09,d03,0.3
57,6,2019,09,d04,0.3
57,6,2019,09,d05,0.2
57,6,2019,09,d06,0.3
57,6,2019,09,d07,0.2
57,6,2019,09,d08,0.3
57,6,2019,09,d09,0.3
57,6,2019,09,d10,0.2
57,6,2019,09,d11,0.2
57,6,2019,09,d12,0.2
57,6,2019,09,d13,0.2
57,6,2019,09,d14,0.2
57,6,2019,09,d15,0.2
57,6,2019,09,d16,0.3
57,6,2019,09,d17,0.3
57,6,2019,09,d18,0.3
57,6,2019,09,d19,0.3
57,6,2019,09,d20,0.2
57,6,2019,09,d21,0.2
57,6,2019,09,d22,0.2
57,6,2019,09,d23,0.3
57,6,2019,09,d24,0.3
57,6,2019,09,d25,0.3
57,6,2019,09,d26,0.3
57,6,2019,09,d27,0.3
57,6,2019,09,d28,0.3
57,6,2019,09,d29,0.3
57,6,2019,09,d30,0.3
57,6,2019,09,d31,0
