estacion,magnitud,ano,mes,dia,dato_no2
4,8,2018,03,d31,16
4,8,2018,04,d01,38
4,8,2018,04,d02,40
4,8,2018,04,d03,24
4,8,2018,04,d04,21
4,8,2018,04,d05,49
4,8,2018,04,d06,70
4,8,2018,04,d07,27
4,8,2018,04,d08,18
4,8,2018,04,d09,23
4,8,2018,04,d10,33
4,8,2018,04,d11,27
4,8,2018,04,d12,35
4,8,2018,04,d13,33
4,8,2018,04,d14,41
4,8,2018,04,d15,20
4,8,2018,04,d16,27
4,8,2018,04,d17,45
4,8,2018,04,d18,50
4,8,2018,04,d19,44
4,8,2018,04,d20,39
4,8,2018,04,d21,44
4,8,2018,04,d22,46
4,8,2018,04,d23,50
4,8,2018,04,d24,53
4,8,2018,04,d25,56
4,8,2018,04,d26,45
4,8,2018,04,d27,26
4,8,2018,04,d28,14
4,8,2018,04,d29,13
4,8,2018,04,d30,24
4,8,2018,04,d31,0
4,8,2018,05,d01,25
4,8,2018,05,d02,29
4,8,2018,05,d03,42
4,8,2018,05,d04,41
4,8,2018,05,d05,40
4,8,2018,05,d06,32
4,8,2018,05,d07,40
4,8,2018,05,d08,49
4,8,2018,05,d09,48
4,8,2018,05,d10,44
4,8,2018,05,d11,39
4,8,2018,05,d12,24
4,8,2018,05,d13,20
4,8,2018,05,d14,26
4,8,2018,05,d15,23
4,8,2018,05,d16,39
4,8,2018,05,d17,45
4,8,2018,05,d18,47
4,8,2018,05,d19,41
4,8,2018,05,d20,28
4,8,2018,05,d21,34
4,8,2018,05,d22,49
4,8,2018,05,d23,45
4,8,2018,05,d24,41
4,8,2018,05,d25,38
4,8,2018,05,d26,28
4,8,2018,05,d27,26
4,8,2018,05,d28,32
4,8,2018,05,d29,47
4,8,2018,05,d30,35
4,8,2018,05,d31,31
4,8,2018,06,d01,45
4,8,2018,06,d02,28
4,8,2018,06,d03,28
4,8,2018,06,d04,19
4,8,2018,06,d05,23
4,8,2018,06,d06,36
4,8,2018,06,d07,39
4,8,2018,06,d08,41
4,8,2018,06,d09,28
4,8,2018,06,d10,27
4,8,2018,06,d11,24
4,8,2018,06,d12,42
4,8,2018,06,d13,31
4,8,2018,06,d14,38
4,8,2018,06,d15,51
4,8,2018,06,d16,30
4,8,2018,06,d17,26
4,8,2018,06,d18,33
4,8,2018,06,d19,40
4,8,2018,06,d20,46
4,8,2018,06,d21,53
4,8,2018,06,d22,70
4,8,2018,06,d23,38
4,8,2018,06,d24,35
4,8,2018,06,d25,47
4,8,2018,06,d26,52
4,8,2018,06,d27,36
4,8,2018,06,d28,44
4,8,2018,06,d29,39
4,8,2018,06,d30,27
4,8,2018,06,d31,0
4,8,2018,07,d01,15
4,8,2018,07,d02,22
4,8,2018,07,d03,41
4,8,2018,07,d04,46
4,8,2018,07,d05,51
4,8,2018,07,d06,54
4,8,2018,07,d07,59
4,8,2018,07,d08,29
4,8,2018,07,d09,39
4,8,2018,07,d10,37
4,8,2018,07,d11,39
4,8,2018,07,d12,37
4,8,2018,07,d13,39
4,8,2018,07,d14,33
4,8,2018,07,d15,21
4,8,2018,07,d16,28
4,8,2018,07,d17,46
4,8,2018,07,d18,39
4,8,2018,07,d19,48
4,8,2018,07,d20,44
4,8,2018,07,d21,20
4,8,2018,07,d22,29
4,8,2018,07,d23,38
4,8,2018,07,d24,37
4,8,2018,07,d25,50
4,8,2018,07,d26,55
4,8,2018,07,d27,46
4,8,2018,07,d28,25
4,8,2018,07,d29,18
4,8,2018,07,d30,47
4,8,2018,07,d31,55
4,8,2018,08,d01,84
4,8,2018,08,d02,70
4,8,2018,08,d03,57
4,8,2018,08,d04,30
4,8,2018,08,d05,27
4,8,2018,08,d06,61
4,8,2018,08,d07,44
4,8,2018,08,d08,37
4,8,2018,08,d09,28
4,8,2018,08,d10,29
4,8,2018,08,d11,33
4,8,2018,08,d12,26
4,8,2018,08,d13,43
4,8,2018,08,d14,26
4,8,2018,08,d15,20
4,8,2018,08,d16,32
4,8,2018,08,d17,28
4,8,2018,08,d18,15
4,8,2018,08,d19,27
4,8,2018,08,d20,37
4,8,2018,08,d21,58
4,8,2018,08,d22,51
4,8,2018,08,d23,56
4,8,2018,08,d24,48
4,8,2018,08,d25,33
4,8,2018,08,d26,25
4,8,2018,08,d27,69
4,8,2018,08,d28,52
4,8,2018,08,d29,54
4,8,2018,08,d30,38
4,8,2018,08,d31,40
4,8,2018,09,d01,42
4,8,2018,09,d02,35
4,8,2018,09,d03,40
4,8,2018,09,d04,46
4,8,2018,09,d05,35
4,8,2018,09,d06,40
4,8,2018,09,d07,35
4,8,2018,09,d08,39
4,8,2018,09,d09,45
4,8,2018,09,d10,42
4,8,2018,09,d11,48
4,8,2018,09,d12,57
4,8,2018,09,d13,79
4,8,2018,09,d14,69
4,8,2018,09,d15,41
4,8,2018,09,d16,45
4,8,2018,09,d17,51
4,8,2018,09,d18,56
4,8,2018,09,d19,64
4,8,2018,09,d20,75
4,8,2018,09,d21,73
4,8,2018,09,d22,76
4,8,2018,09,d23,69
4,8,2018,09,d24,38
4,8,2018,09,d25,50
4,8,2018,09,d26,36
4,8,2018,09,d27,62
4,8,2018,09,d28,86
4,8,2018,09,d29,74
4,8,2018,09,d30,66
4,8,2018,09,d31,0
4,8,2018,10,d01,36
4,8,2018,10,d02,55
4,8,2018,10,d03,74
4,8,2018,10,d04,84
4,8,2018,10,d05,83
4,8,2018,10,d06,61
4,8,2018,10,d07,19
4,8,2018,10,d08,38
4,8,2018,10,d09,35
4,8,2018,10,d10,49
4,8,2018,10,d11,49
4,8,2018,10,d12,32
4,8,2018,10,d13,47
4,8,2018,10,d14,20
4,8,2018,10,d15,38
4,8,2018,10,d16,50
4,8,2018,10,d17,61
4,8,2018,10,d18,47
4,8,2018,10,d19,31
4,8,2018,10,d20,30
4,8,2018,10,d21,32
4,8,2018,10,d22,51
4,8,2018,10,d23,52
4,8,2018,10,d24,76
4,8,2018,10,d25,75
4,8,2018,10,d26,74
4,8,2018,10,d27,37
4,8,2018,10,d28,34
4,8,2018,10,d29,31
4,8,2018,10,d30,42
4,8,2018,10,d31,37
4,8,2018,11,d01,38
4,8,2018,11,d02,37
4,8,2018,11,d03,54
4,8,2018,11,d04,37
4,8,2018,11,d05,34
4,8,2018,11,d06,30
4,8,2018,11,d07,47
4,8,2018,11,d08,53
4,8,2018,11,d09,20
4,8,2018,11,d10,20
4,8,2018,11,d11,26
4,8,2018,11,d12,54
4,8,2018,11,d13,53
4,8,2018,11,d14,52
4,8,2018,11,d15,51
4,8,2018,11,d16,51
4,8,2018,11,d17,41
4,8,2018,11,d18,35
4,8,2018,11,d19,33
4,8,2018,11,d20,28
4,8,2018,11,d21,41
4,8,2018,11,d22,57
4,8,2018,11,d23,38
4,8,2018,11,d24,52
4,8,2018,11,d25,31
4,8,2018,11,d26,33
4,8,2018,11,d27,54
4,8,2018,11,d28,62
4,8,2018,11,d29,66
4,8,2018,11,d30,57
4,8,2018,11,d31,0
4,8,2018,12,d01,49
4,8,2018,12,d02,43
4,8,2018,12,d03,47
4,8,2018,12,d04,63
4,8,2018,12,d05,77
4,8,2018,12,d06,55
4,8,2018,12,d07,49
4,8,2018,12,d08,58
4,8,2018,12,d09,60
4,8,2018,12,d10,85
4,8,2018,12,d11,69
4,8,2018,12,d12,49
4,8,2018,12,d13,38
4,8,2018,12,d14,51
4,8,2018,12,d15,50
4,8,2018,12,d16,26
4,8,2018,12,d17,70
4,8,2018,12,d18,68
4,8,2018,12,d19,47
4,8,2018,12,d20,42
4,8,2018,12,d21,48
4,8,2018,12,d22,46
4,8,2018,12,d23,42
4,8,2018,12,d24,59
4,8,2018,12,d25,55
4,8,2018,12,d26,66
4,8,2018,12,d27,68
4,8,2018,12,d28,58
4,8,2018,12,d29,48
4,8,2018,12,d30,66
4,8,2018,12,d31,80
8,8,2018,01,d01,47
8,8,2018,01,d02,54
8,8,2018,01,d03,52
8,8,2018,01,d04,50
8,8,2018,01,d05,50
8,8,2018,01,d06,45
8,8,2018,01,d07,47
8,8,2018,01,d08,69
8,8,2018,01,d09,72
8,8,2018,01,d10,66
8,8,2018,01,d11,64
8,8,2018,01,d12,87
8,8,2018,01,d13,75
8,8,2018,01,d14,50
8,8,2018,01,d15,75
8,8,2018,01,d16,76
8,8,2018,01,d17,74
8,8,2018,01,d18,85
8,8,2018,01,d19,101
8,8,2018,01,d20,90
8,8,2018,01,d21,61
8,8,2018,01,d22,66
8,8,2018,01,d23,80
8,8,2018,01,d24,77
8,8,2018,01,d25,73
8,8,2018,01,d26,50
8,8,2018,01,d27,41
8,8,2018,01,d28,38
8,8,2018,01,d29,74
8,8,2018,01,d30,83
8,8,2018,01,d31,93
8,8,2018,02,d01,81
8,8,2018,02,d02,55
8,8,2018,02,d03,59
8,8,2018,02,d04,49
8,8,2018,02,d05,59
8,8,2018,02,d06,53
8,8,2018,02,d07,63
8,8,2018,02,d08,66
8,8,2018,02,d09,95
8,8,2018,02,d10,53
8,8,2018,02,d11,67
8,8,2018,02,d12,60
8,8,2018,02,d13,66
8,8,2018,02,d14,52
8,8,2018,02,d15,68
8,8,2018,02,d16,60
8,8,2018,02,d17,50
8,8,2018,02,d18,37
8,8,2018,02,d19,51
8,8,2018,02,d20,52
8,8,2018,02,d21,47
8,8,2018,02,d22,61
8,8,2018,02,d23,65
8,8,2018,02,d24,81
8,8,2018,02,d25,77
8,8,2018,02,d26,98
8,8,2018,02,d27,77
8,8,2018,02,d28,73
8,8,2018,02,d29,0
8,8,2018,02,d30,0
8,8,2018,02,d31,0
8,8,2018,03,d01,45
8,8,2018,03,d02,70
8,8,2018,03,d03,43
8,8,2018,03,d04,38
8,8,2018,03,d05,55
8,8,2018,03,d06,55
8,8,2018,03,d07,54
8,8,2018,03,d08,62
8,8,2018,03,d09,60
8,8,2018,03,d10,47
8,8,2018,03,d11,29
8,8,2018,03,d12,45
8,8,2018,03,d13,61
8,8,2018,03,d14,55
8,8,2018,03,d15,48
8,8,2018,03,d16,51
8,8,2018,03,d17,47
8,8,2018,03,d18,48
8,8,2018,03,d19,52
8,8,2018,03,d20,43
8,8,2018,03,d21,43
8,8,2018,03,d22,67
8,8,2018,03,d23,75
8,8,2018,03,d24,34
8,8,2018,03,d25,37
8,8,2018,03,d26,57
8,8,2018,03,d27,51
8,8,2018,03,d28,55
8,8,2018,03,d29,27
8,8,2018,03,d30,24
8,8,2018,03,d31,34
8,8,2018,04,d01,47
8,8,2018,04,d02,49
8,8,2018,04,d03,39
8,8,2018,04,d04,40
8,8,2018,04,d05,62
8,8,2018,04,d06,77
8,8,2018,04,d07,48
8,8,2018,04,d08,34
8,8,2018,04,d09,44
8,8,2018,04,d10,54
8,8,2018,04,d11,62
8,8,2018,04,d12,52
8,8,2018,04,d13,56
8,8,2018,04,d14,59
8,8,2018,04,d15,39
8,8,2018,04,d16,43
8,8,2018,04,d17,69
8,8,2018,04,d18,71
8,8,2018,04,d19,49
8,8,2018,04,d20,42
8,8,2018,04,d21,45
8,8,2018,04,d22,51
8,8,2018,04,d23,61
8,8,2018,04,d24,59
8,8,2018,04,d25,63
8,8,2018,04,d26,61
8,8,2018,04,d27,51
8,8,2018,04,d28,31
8,8,2018,04,d29,30
8,8,2018,04,d30,38
8,8,2018,04,d31,0
8,8,2018,05,d01,32
8,8,2018,05,d02,39
8,8,2018,05,d03,53
8,8,2018,05,d04,43
8,8,2018,05,d05,36
8,8,2018,05,d06,31
8,8,2018,05,d07,57
8,8,2018,05,d08,69
8,8,2018,05,d09,56
8,8,2018,05,d10,46
8,8,2018,05,d11,56
8,8,2018,05,d12,35
8,8,2018,05,d13,26
8,8,2018,05,d14,34
8,8,2018,05,d15,27
8,8,2018,05,d16,43
8,8,2018,05,d17,51
8,8,2018,05,d18,53
8,8,2018,05,d19,42
8,8,2018,05,d20,34
8,8,2018,05,d21,51
8,8,2018,05,d22,69
8,8,2018,05,d23,69
8,8,2018,05,d24,58
8,8,2018,05,d25,65
8,8,2018,05,d26,49
8,8,2018,05,d27,46
8,8,2018,05,d28,55
8,8,2018,05,d29,64
8,8,2018,05,d30,56
8,8,2018,05,d31,54
8,8,2018,06,d01,66
8,8,2018,06,d02,34
8,8,2018,06,d03,45
8,8,2018,06,d04,40
8,8,2018,06,d05,46
8,8,2018,06,d06,48
8,8,2018,06,d07,65
8,8,2018,06,d08,49
8,8,2018,06,d09,41
8,8,2018,06,d10,44
8,8,2018,06,d11,44
8,8,2018,06,d12,51
8,8,2018,06,d13,37
8,8,2018,06,d14,43
8,8,2018,06,d15,57
8,8,2018,06,d16,29
8,8,2018,06,d17,27
8,8,2018,06,d18,40
8,8,2018,06,d19,44
8,8,2018,06,d20,52
8,8,2018,06,d21,53
8,8,2018,06,d22,67
8,8,2018,06,d23,40
8,8,2018,06,d24,40
8,8,2018,06,d25,57
8,8,2018,06,d26,57
8,8,2018,06,d27,56
8,8,2018,06,d28,56
8,8,2018,06,d29,44
8,8,2018,06,d30,34
8,8,2018,06,d31,0
8,8,2018,07,d01,31
8,8,2018,07,d02,45
8,8,2018,07,d03,58
8,8,2018,07,d04,66
8,8,2018,07,d05,49
8,8,2018,07,d06,49
8,8,2018,07,d07,47
8,8,2018,07,d08,32
8,8,2018,07,d09,47
8,8,2018,07,d10,41
8,8,2018,07,d11,52
8,8,2018,07,d12,48
8,8,2018,07,d13,48
8,8,2018,07,d14,41
8,8,2018,07,d15,33
8,8,2018,07,d16,38
8,8,2018,07,d17,52
8,8,2018,07,d18,56
8,8,2018,07,d19,71
8,8,2018,07,d20,58
8,8,2018,07,d21,24
8,8,2018,07,d22,31
8,8,2018,07,d23,52
8,8,2018,07,d24,52
8,8,2018,07,d25,64
8,8,2018,07,d26,70
8,8,2018,07,d27,69
8,8,2018,07,d28,39
8,8,2018,07,d29,29
8,8,2018,07,d30,58
8,8,2018,07,d31,63
8,8,2018,08,d01,77
8,8,2018,08,d02,79
8,8,2018,08,d03,50
8,8,2018,08,d04,30
8,8,2018,08,d05,34
8,8,2018,08,d06,53
8,8,2018,08,d07,51
8,8,2018,08,d08,47
8,8,2018,08,d09,35
8,8,2018,08,d10,31
8,8,2018,08,d11,35
8,8,2018,08,d12,33
8,8,2018,08,d13,40
8,8,2018,08,d14,31
8,8,2018,08,d15,31
8,8,2018,08,d16,35
8,8,2018,08,d17,32
8,8,2018,08,d18,18
8,8,2018,08,d19,31
8,8,2018,08,d20,41
8,8,2018,08,d21,52
8,8,2018,08,d22,49
8,8,2018,08,d23,62
8,8,2018,08,d24,43
8,8,2018,08,d25,27
8,8,2018,08,d26,32
8,8,2018,08,d27,72
8,8,2018,08,d28,62
8,8,2018,08,d29,62
8,8,2018,08,d30,48
8,8,2018,08,d31,43
8,8,2018,09,d01,44
8,8,2018,09,d02,37
8,8,2018,09,d03,52
8,8,2018,09,d04,55
8,8,2018,09,d05,49
8,8,2018,09,d06,50
8,8,2018,09,d07,42
8,8,2018,09,d08,45
8,8,2018,09,d09,49
8,8,2018,09,d10,43
8,8,2018,09,d11,47
8,8,2018,09,d12,69
8,8,2018,09,d13,82
8,8,2018,09,d14,67
8,8,2018,09,d15,40
8,8,2018,09,d16,43
8,8,2018,09,d17,56
8,8,2018,09,d18,62
8,8,2018,09,d19,72
8,8,2018,09,d20,80
8,8,2018,09,d21,77
8,8,2018,09,d22,63
8,8,2018,09,d23,50
8,8,2018,09,d24,45
8,8,2018,09,d25,59
8,8,2018,09,d26,39
8,8,2018,09,d27,65
8,8,2018,09,d28,78
8,8,2018,09,d29,65
8,8,2018,09,d30,56
8,8,2018,09,d31,0
8,8,2018,10,d01,45
8,8,2018,10,d02,57
8,8,2018,10,d03,68
8,8,2018,10,d04,77
8,8,2018,10,d05,88
8,8,2018,10,d06,81
8,8,2018,10,d07,23
8,8,2018,10,d08,49
8,8,2018,10,d09,46
8,8,2018,10,d10,56
8,8,2018,10,d11,56
8,8,2018,10,d12,41
8,8,2018,10,d13,68
8,8,2018,10,d14,29
8,8,2018,10,d15,46
8,8,2018,10,d16,62
8,8,2018,10,d17,65
8,8,2018,10,d18,64
8,8,2018,10,d19,50
8,8,2018,10,d20,43
8,8,2018,10,d21,43
8,8,2018,10,d22,66
8,8,2018,10,d23,70
8,8,2018,10,d24,92
8,8,2018,10,d25,92
8,8,2018,10,d26,95
8,8,2018,10,d27,46
8,8,2018,10,d28,32
8,8,2018,10,d29,52
8,8,2018,10,d30,45
8,8,2018,10,d31,57
8,8,2018,11,d01,56
8,8,2018,11,d02,55
8,8,2018,11,d03,69
8,8,2018,11,d04,56
8,8,2018,11,d05,54
8,8,2018,11,d06,49
8,8,2018,11,d07,61
8,8,2018,11,d08,65
8,8,2018,11,d09,38
8,8,2018,11,d10,33
8,8,2018,11,d11,31
8,8,2018,11,d12,64
8,8,2018,11,d13,64
8,8,2018,11,d14,64
8,8,2018,11,d15,61
8,8,2018,11,d16,58
8,8,2018,11,d17,49
8,8,2018,11,d18,47
8,8,2018,11,d19,52
8,8,2018,11,d20,49
8,8,2018,11,d21,56
8,8,2018,11,d22,56
8,8,2018,11,d23,55
8,8,2018,11,d24,67
8,8,2018,11,d25,41
8,8,2018,11,d26,53
8,8,2018,11,d27,72
8,8,2018,11,d28,88
8,8,2018,11,d29,76
8,8,2018,11,d30,72
8,8,2018,11,d31,0
8,8,2018,12,d01,70
8,8,2018,12,d02,62
8,8,2018,12,d03,67
8,8,2018,12,d04,85
8,8,2018,12,d05,86
8,8,2018,12,d06,69
8,8,2018,12,d07,60
8,8,2018,12,d08,65
8,8,2018,12,d09,90
8,8,2018,12,d10,120
8,8,2018,12,d11,80
8,8,2018,12,d12,66
8,8,2018,12,d13,61
8,8,2018,12,d14,69
8,8,2018,12,d15,64
8,8,2018,12,d16,40
8,8,2018,12,d17,81
8,8,2018,12,d18,72
8,8,2018,12,d19,63
8,8,2018,12,d20,58
8,8,2018,12,d21,62
8,8,2018,12,d22,57
8,8,2018,12,d23,47
8,8,2018,12,d24,69
8,8,2018,12,d25,62
8,8,2018,12,d26,79
8,8,2018,12,d27,74
8,8,2018,12,d28,73
8,8,2018,12,d29,53
8,8,2018,12,d30,63
8,8,2018,12,d31,78
11,8,2018,01,d01,24
11,8,2018,01,d02,35
11,8,2018,01,d03,45
11,8,2018,01,d04,30
11,8,2018,01,d05,36
11,8,2018,01,d06,35
11,8,2018,01,d07,34
11,8,2018,01,d08,53
11,8,2018,01,d09,77
11,8,2018,01,d10,51
11,8,2018,01,d11,42
11,8,2018,01,d12,76
11,8,2018,01,d13,71
11,8,2018,01,d14,32
11,8,2018,01,d15,57
11,8,2018,01,d16,64
11,8,2018,01,d17,64
11,8,2018,01,d18,79
11,8,2018,01,d19,78
11,8,2018,01,d20,63
11,8,2018,01,d21,51
11,8,2018,01,d22,64
11,8,2018,01,d23,70
11,8,2018,01,d24,66
11,8,2018,01,d25,58
11,8,2018,01,d26,43
11,8,2018,01,d27,25
11,8,2018,01,d28,17
11,8,2018,01,d29,63
11,8,2018,01,d30,74
11,8,2018,01,d31,81
11,8,2018,02,d01,74
11,8,2018,02,d02,46
11,8,2018,02,d03,38
11,8,2018,02,d04,32
11,8,2018,02,d05,40
11,8,2018,02,d06,36
11,8,2018,02,d07,43
11,8,2018,02,d08,47
11,8,2018,02,d09,86
11,8,2018,02,d10,43
11,8,2018,02,d11,52
11,8,2018,02,d12,45
11,8,2018,02,d13,46
11,8,2018,02,d14,30
11,8,2018,02,d15,60
11,8,2018,02,d16,50
11,8,2018,02,d17,39
11,8,2018,02,d18,22
11,8,2018,02,d19,38
11,8,2018,02,d20,40
11,8,2018,02,d21,37
11,8,2018,02,d22,46
11,8,2018,02,d23,52
11,8,2018,02,d24,72
11,8,2018,02,d25,60
11,8,2018,02,d26,86
11,8,2018,02,d27,71
11,8,2018,02,d28,74
11,8,2018,02,d29,0
11,8,2018,02,d30,0
11,8,2018,02,d31,0
11,8,2018,03,d01,42
11,8,2018,03,d02,61
11,8,2018,03,d03,30
11,8,2018,03,d04,30
11,8,2018,03,d05,38
11,8,2018,03,d06,37
11,8,2018,03,d07,43
11,8,2018,03,d08,58
11,8,2018,03,d09,64
11,8,2018,03,d10,42
11,8,2018,03,d11,15
11,8,2018,03,d12,23
11,8,2018,03,d13,43
11,8,2018,03,d14,52
11,8,2018,03,d15,24
11,8,2018,03,d16,32
11,8,2018,03,d17,29
11,8,2018,03,d18,28
11,8,2018,03,d19,38
11,8,2018,03,d20,33
11,8,2018,03,d21,32
11,8,2018,03,d22,60
11,8,2018,03,d23,54
11,8,2018,03,d24,17
11,8,2018,03,d25,22
11,8,2018,03,d26,45
11,8,2018,03,d27,36
11,8,2018,03,d28,37
11,8,2018,03,d29,11
11,8,2018,03,d30,9
11,8,2018,03,d31,16
11,8,2018,04,d01,32
11,8,2018,04,d02,39
11,8,2018,04,d03,24
11,8,2018,04,d04,21
11,8,2018,04,d05,52
11,8,2018,04,d06,60
11,8,2018,04,d07,32
11,8,2018,04,d08,21
11,8,2018,04,d09,24
11,8,2018,04,d10,38
11,8,2018,04,d11,39
11,8,2018,04,d12,37
11,8,2018,04,d13,44
11,8,2018,04,d14,37
11,8,2018,04,d15,19
11,8,2018,04,d16,29
11,8,2018,04,d17,53
11,8,2018,04,d18,60
11,8,2018,04,d19,39
11,8,2018,04,d20,29
11,8,2018,04,d21,23
11,8,2018,04,d22,35
11,8,2018,04,d23,42
11,8,2018,04,d24,43
11,8,2018,04,d25,51
11,8,2018,04,d26,43
11,8,2018,04,d27,27
11,8,2018,04,d28,13
11,8,2018,04,d29,10
11,8,2018,04,d30,26
11,8,2018,04,d31,0
11,8,2018,05,d01,23
11,8,2018,05,d02,25
11,8,2018,05,d03,42
11,8,2018,05,d04,22
11,8,2018,05,d05,24
11,8,2018,05,d06,21
11,8,2018,05,d07,44
11,8,2018,05,d08,58
11,8,2018,05,d09,42
11,8,2018,05,d10,27
11,8,2018,05,d11,39
11,8,2018,05,d12,18
11,8,2018,05,d13,17
11,8,2018,05,d14,27
11,8,2018,05,d15,14
11,8,2018,05,d16,32
11,8,2018,05,d17,41
11,8,2018,05,d18,39
11,8,2018,05,d19,28
11,8,2018,05,d20,18
11,8,2018,05,d21,44
11,8,2018,05,d22,61
11,8,2018,05,d23,66
11,8,2018,05,d24,38
11,8,2018,05,d25,59
11,8,2018,05,d26,42
11,8,2018,05,d27,31
11,8,2018,05,d28,49
11,8,2018,05,d29,55
11,8,2018,05,d30,39
11,8,2018,05,d31,36
11,8,2018,06,d01,56
11,8,2018,06,d02,21
11,8,2018,06,d03,27
11,8,2018,06,d04,19
11,8,2018,06,d05,32
11,8,2018,06,d06,37
11,8,2018,06,d07,44
11,8,2018,06,d08,49
11,8,2018,06,d09,32
11,8,2018,06,d10,25
11,8,2018,06,d11,25
11,8,2018,06,d12,38
11,8,2018,06,d13,27
11,8,2018,06,d14,32
11,8,2018,06,d15,48
11,8,2018,06,d16,18
11,8,2018,06,d17,14
11,8,2018,06,d18,21
11,8,2018,06,d19,33
11,8,2018,06,d20,40
11,8,2018,06,d21,43
11,8,2018,06,d22,47
11,8,2018,06,d23,23
11,8,2018,06,d24,26
11,8,2018,06,d25,43
11,8,2018,06,d26,44
11,8,2018,06,d27,45
11,8,2018,06,d28,39
11,8,2018,06,d29,37
11,8,2018,06,d30,20
11,8,2018,06,d31,0
11,8,2018,07,d01,14
11,8,2018,07,d02,24
11,8,2018,07,d03,48
11,8,2018,07,d04,39
11,8,2018,07,d05,42
11,8,2018,07,d06,40
11,8,2018,07,d07,34
11,8,2018,07,d08,16
11,8,2018,07,d09,35
11,8,2018,07,d10,34
11,8,2018,07,d11,35
11,8,2018,07,d12,43
11,8,2018,07,d13,39
11,8,2018,07,d14,28
11,8,2018,07,d15,15
11,8,2018,07,d16,27
11,8,2018,07,d17,42
11,8,2018,07,d18,37
11,8,2018,07,d19,51
11,8,2018,07,d20,41
11,8,2018,07,d21,15
11,8,2018,07,d22,26
11,8,2018,07,d23,36
11,8,2018,07,d24,33
11,8,2018,07,d25,56
11,8,2018,07,d26,53
11,8,2018,07,d27,45
11,8,2018,07,d28,22
11,8,2018,07,d29,14
11,8,2018,07,d30,45
11,8,2018,07,d31,55
11,8,2018,08,d01,72
11,8,2018,08,d02,75
11,8,2018,08,d03,35
11,8,2018,08,d04,21
11,8,2018,08,d05,20
11,8,2018,08,d06,45
11,8,2018,08,d07,39
11,8,2018,08,d08,28
11,8,2018,08,d09,27
11,8,2018,08,d10,21
11,8,2018,08,d11,33
11,8,2018,08,d12,25
11,8,2018,08,d13,34
11,8,2018,08,d14,21
11,8,2018,08,d15,21
11,8,2018,08,d16,28
11,8,2018,08,d17,20
11,8,2018,08,d18,9
11,8,2018,08,d19,19
11,8,2018,08,d20,35
11,8,2018,08,d21,38
11,8,2018,08,d22,36
11,8,2018,08,d23,47
11,8,2018,08,d24,34
11,8,2018,08,d25,19
11,8,2018,08,d26,24
11,8,2018,08,d27,55
11,8,2018,08,d28,48
11,8,2018,08,d29,55
11,8,2018,08,d30,46
11,8,2018,08,d31,31
11,8,2018,09,d01,47
11,8,2018,09,d02,30
11,8,2018,09,d03,41
11,8,2018,09,d04,48
